,trial_type,trial_index,time_elapsed,subject,study_id,condition,rt,view_history,response,filename,task,label,img_id
3430,survey-html-form,22,400082,0wasxslyph05sy3,62bda645663933726fde6a37,23,15763.30000001192,,"{""classSelect"":""mostProbDeer"",""prob"":""90"",""classSelect2"":""secondProbDog"",""prob2"":""10"",""improbClassSelectBird"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1""}",cifar10_train_8861_Deer.png,spec_conf,Deer,8861.0
3431,survey-html-form,23,423798,0wasxslyph05sy3,62bda645663933726fde6a37,23,23714.30000001192,,"{""classSelect"":""mostProbAutomobile"",""prob"":""60"",""classSelect2"":""secondProbAirplane"",""prob2"":""20"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1""}",cifar10_train_1897_Ship.png,spec_conf,Ship,1897.0
3432,survey-html-form,24,445336,0wasxslyph05sy3,62bda645663933726fde6a37,23,21536.90000000596,,"{""classSelect"":""mostProbAutomobile"",""prob"":""60"",""classSelect2"":""secondProbTruck"",""prob2"":""20"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1""}",cifar10_train_3557_Truck.png,spec_conf,Truck,3557.0
3433,survey-html-form,25,458137,0wasxslyph05sy3,62bda645663933726fde6a37,23,12799.399999976158,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1""}",cifar10_train_6854_Airplane.png,spec_conf,Airplane,6854.0
3434,survey-html-form,26,470743,0wasxslyph05sy3,62bda645663933726fde6a37,23,12604.59999999404,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1""}",cifar10_train_2082_Bird.png,spec_conf,Bird,2082.0
3435,survey-html-form,27,486044,0wasxslyph05sy3,62bda645663933726fde6a37,23,15299.29999998212,,"{""classSelect"":""mostProbShip"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1""}",cifar10_train_7601_Ship.png,spec_conf,Ship,7601.0
3436,survey-html-form,28,507588,0wasxslyph05sy3,62bda645663933726fde6a37,23,21541.90000000596,,"{""classSelect"":""mostProbCat"",""prob"":""70"",""classSelect2"":""secondProbDog"",""prob2"":""15"",""improbClassSelectDeer"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1""}",cifar10_train_2047_Dog.png,spec_conf,Dog,2047.0
3437,survey-html-form,29,522867,0wasxslyph05sy3,62bda645663933726fde6a37,23,15277.5,,"{""classSelect"":""mostProbCat"",""prob"":""90"",""classSelect2"":""secondProbDog"",""prob2"":""10"",""improbClassSelectDeer"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1""}",cifar10_train_3716_Cat.png,spec_conf,Cat,3716.0
3438,survey-html-form,30,540156,0wasxslyph05sy3,62bda645663933726fde6a37,23,17287.09999999404,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1""}",cifar10_train_7312_Bird.png,spec_conf,Bird,7312.0
3439,survey-html-form,31,554877,0wasxslyph05sy3,62bda645663933726fde6a37,23,14719.20000001788,,"{""classSelect"":""mostProbAutomobile"",""prob"":""90"",""classSelect2"":""secondProbTruck"",""prob2"":""10"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1""}",cifar10_train_2634_Automobile.png,rerun_spec_conf,Automobile,2634.0
3440,survey-html-form,32,569706,0wasxslyph05sy3,62bda645663933726fde6a37,23,14827.399999976158,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectAutomobile"":""1""}",cifar10_train_3319_Bird.png,rerun_spec_conf,Bird,3319.0
3441,survey-text,33,598732,0wasxslyph05sy3,62bda645663933726fde6a37,23,29022.30000001192,,"{""Q0"":""10"",""Q1"":""0"",""Q2"":""What the picture closely resembled. "",""Q3"":""No"",""Q4"":""The general look"",""Q5"":""Nope, thanks!""}",,,,
3442,pavlovia,0,960,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,,,,,,,
3443,external-html,1,15453,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,14393.799999952316,,,,,,
3444,instructions,2,258162,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,242708.5,"[{""page_index"":0,""viewing_time"":15058.100000143051},{""page_index"":1,""viewing_time"":21277.799999952316},{""page_index"":2,""viewing_time"":45363.09999990463},{""page_index"":3,""viewing_time"":3811.9000000953674},{""page_index"":2,""viewing_time"":7963},{""page_index"":3,""viewing_time"":68036},{""page_index"":4,""viewing_time"":44317.90000009537},{""page_index"":5,""viewing_time"":9600.099999904633},{""page_index"":6,""viewing_time"":5450},{""page_index"":7,""viewing_time"":16715},{""page_index"":8,""viewing_time"":5115}]",,,,,
3445,survey-multi-choice,3,277740,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,19576.79999995232,,"{""Q0"":""The most likely category, or categories, of an image and the associated probability of the selected categories."",""Q1"":""100 crowdsourced workers.""}",,,,
3446,instructions,4,281001,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,3259.2999999523163,"[{""page_index"":0,""viewing_time"":3259.0999999046326}]",,,,,
3447,preload,5,282252,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,,,,,,,
3448,survey-html-form,6,512402,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,230147.60000014305,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_497_Bird.png,spec_conf,Bird,497.0
3449,survey-html-form,7,574341,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,61937.10000014305,,"{""classSelect"":""mostProbCat"",""prob"":""90"",""classSelect2"":""secondProbDog"",""prob2"":""10"",""improbClassSelectAirplane"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_6393_Cat.png,spec_conf,Cat,6393.0
3450,survey-html-form,8,733265,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,158921.29999995232,,"{""classSelect"":""mostProbCat"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_9316_Cat.png,spec_conf,Cat,9316.0
3451,survey-html-form,9,767235,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,33967.29999995232,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_2958_Airplane.png,spec_conf,Airplane,2958.0
3452,survey-html-form,10,793841,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,26603.79999995232,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_1206_Automobile.png,spec_conf,Automobile,1206.0
3453,survey-html-form,11,916375,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,122532.0,,"{""classSelect"":""mostProbFrog"",""prob"":""65"",""classSelect2"":""secondProbCat"",""prob2"":""35"",""improbClassSelectAirplane"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_8153_Deer.png,spec_conf,Deer,8153.0
3454,survey-html-form,12,947311,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,30934.5,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_3336_Airplane.png,spec_conf,Airplane,3336.0
3455,survey-html-form,13,1021297,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,73984.0,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_2112_Automobile.png,spec_conf,Automobile,2112.0
3456,survey-html-form,14,1058641,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,37341.60000014305,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_1313_Automobile.png,spec_conf,Automobile,1313.0
3457,survey-html-form,15,1201385,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,142741.29999995232,,"{""classSelect"":""mostProbDog"",""prob"":""90"",""classSelect2"":""secondProbCat"",""prob2"":""10"",""improbClassSelectAirplane"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_4423_Frog.png,spec_conf,Frog,4423.0
3458,survey-html-form,16,1237030,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,35641.90000009537,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_1633_Automobile.png,spec_conf,Automobile,1633.0
3459,survey-html-form,17,1270912,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,33879.90000009537,,"{""classSelect"":""mostProbDog"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_4988_Dog.png,spec_conf,Dog,4988.0
3460,survey-html-form,18,1292097,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,21183.10000014305,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_1573_Airplane.png,spec_conf,Airplane,1573.0
3461,survey-html-form,19,1336641,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,44542.10000014305,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_2041_Airplane.png,spec_conf,Airplane,2041.0
3462,survey-html-form,20,1446246,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,109602.20000004768,,"{""classSelect"":""mostProbDeer"",""prob"":""85"",""classSelect2"":""secondProbHorse"",""prob2"":""10"",""improbClassSelectAirplane"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1""}",cifar10_train_5227_Deer.png,spec_conf,Deer,5227.0
3463,survey-html-form,21,1476018,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,29770.099999904636,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_284_Airplane.png,spec_conf,Airplane,284.0
3464,survey-html-form,22,1497766,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,21745.80000019073,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_7875_Bird.png,spec_conf,Bird,7875.0
3465,survey-html-form,23,1554142,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,56374.09999990463,,"{""classSelect"":""mostProbCat"",""prob"":""90"",""classSelect2"":""secondProbDog"",""prob2"":""10"",""improbClassSelectAirplane"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_6900_Cat.png,spec_conf,Cat,6900.0
3466,survey-html-form,24,1617477,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,63333.09999990463,,"{""classSelect"":""mostProbBird"",""prob"":""90"",""classSelect2"":""secondProbAirplane"",""prob2"":""10"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_6258_Airplane.png,spec_conf,Airplane,6258.0
3467,survey-html-form,25,1705000,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,87520.5,,"{""classSelect"":""mostProbCat"",""prob"":""80"",""classSelect2"":""secondProbDog"",""prob2"":""20"",""improbClassSelectAirplane"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_6079_Cat.png,spec_conf,Cat,6079.0
3468,survey-html-form,26,1725363,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,20361.0,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_3907_Bird.png,spec_conf,Bird,3907.0
3469,survey-html-form,27,1909247,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,183881.39999985692,,"{""classSelect"":""mostProbCat"",""prob"":""80"",""classSelect2"":""secondProbBird"",""prob2"":""15"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_9277_Cat.png,spec_conf,Cat,9277.0
3470,survey-html-form,28,1932296,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,23047.10000014305,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_4221_Bird.png,spec_conf,Bird,4221.0
3471,survey-html-form,29,1960073,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,27775.0,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_3791_Bird.png,spec_conf,Bird,3791.0
3472,survey-html-form,30,2035291,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,75215.0,,"{""classSelect"":""mostProbDeer"",""prob"":""90"",""classSelect2"":""secondProbDog"",""prob2"":""10"",""improbClassSelectAirplane"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_1858_Deer.png,spec_conf,Deer,1858.0
3473,survey-html-form,31,2206010,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,170716.79999995232,,"{""classSelect"":""mostProbFrog"",""prob"":""75"",""classSelect2"":""secondProbBird"",""prob2"":""15"",""improbClassSelectAirplane"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_8153_Deer.png,rerun_spec_conf,Deer,8153.0
3474,survey-html-form,32,2292775,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,86762.40000009537,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbAutomobile"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_1633_Automobile.png,rerun_spec_conf,Automobile,1633.0
3475,survey-text,33,2398865,xtbtd9mbc5vo93s,62b86efd83adc4c5f25f2a50,17,106085.20000004768,,"{""Q0"":""10"",""Q1"":""1"",""Q2"":""no"",""Q3"":""maybe a couple"",""Q4"":""outlines, shapes, positioning, perspective"",""Q5"":""no""}",,,,
3476,pavlovia,0,1127,7ujs43n0eezcz94,62acdc648a87c501297a08ab,27,,,,,,,
3477,external-html,1,14237,7ujs43n0eezcz94,62acdc648a87c501297a08ab,27,12986.19999998808,,,,,,
3478,instructions,2,111301,7ujs43n0eezcz94,62acdc648a87c501297a08ab,27,97062.69999998808,"[{""page_index"":0,""viewing_time"":7513.300000011921},{""page_index"":1,""viewing_time"":13590.599999964237},{""page_index"":2,""viewing_time"":15299},{""page_index"":3,""viewing_time"":12833.400000035763},{""page_index"":4,""viewing_time"":12176.5},{""page_index"":5,""viewing_time"":20355.80000001192},{""page_index"":6,""viewing_time"":3484.099999964237},{""page_index"":7,""viewing_time"":9839.199999988079},{""page_index"":8,""viewing_time"":1969.7000000476837}]",,,,,
3479,survey-multi-choice,3,119537,7ujs43n0eezcz94,62acdc648a87c501297a08ab,27,8232.5,,"{""Q0"":""The most likely category, or categories, of an image and the associated probability of the selected categories."",""Q1"":""100 crowdsourced workers.""}",,,,
3480,instructions,4,121582,7ujs43n0eezcz94,62acdc648a87c501297a08ab,27,2043.0,"[{""page_index"":0,""viewing_time"":2042.5}]",,,,,
3481,preload,5,124052,7ujs43n0eezcz94,62acdc648a87c501297a08ab,27,,,,,,,
3482,survey-html-form,6,162672,7ujs43n0eezcz94,62acdc648a87c501297a08ab,27,38615.29999995232,,"{""classSelect"":""mostProbBird"",""prob"":""97"",""classSelect2"":""secondProbFrog"",""prob2"":""3"",""improbClassSelectDog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_1496_Bird.png,spec_conf,Bird,1496.0
3483,survey-html-form,7,195865,7ujs43n0eezcz94,62acdc648a87c501297a08ab,27,33187.90000003576,,"{""classSelect"":""mostProbAutomobile"",""prob"":""80"",""classSelect2"":""secondProbTruck"",""prob2"":""20"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_6995_Automobile.png,spec_conf,Automobile,6995.0
3484,survey-html-form,8,237674,7ujs43n0eezcz94,62acdc648a87c501297a08ab,27,41804.80000001192,,"{""classSelect"":""mostProbDog"",""prob"":""40"",""classSelect2"":""secondProbDeer"",""prob2"":""30"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1""}",cifar10_train_2722_Dog.png,spec_conf,Dog,2722.0
3485,survey-html-form,9,261382,7ujs43n0eezcz94,62acdc648a87c501297a08ab,27,23704.5,,"{""classSelect"":""mostProbAutomobile"",""prob"":""90"",""classSelect2"":""secondProbTruck"",""prob2"":""10"",""improbClassSelectDog"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1""}",cifar10_train_6236_Automobile.png,spec_conf,Automobile,6236.0
3486,survey-html-form,10,287345,7ujs43n0eezcz94,62acdc648a87c501297a08ab,27,25958.700000047684,,"{""classSelect"":""mostProbFrog"",""prob"":""30"",""classSelect2"":""secondProbBird"",""prob2"":""30"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1""}",cifar10_train_7238_Deer.png,spec_conf,Deer,7238.0
3487,survey-html-form,11,306748,7ujs43n0eezcz94,62acdc648a87c501297a08ab,27,19399.60000002384,,"{""classSelect"":""mostProbFrog"",""prob"":""95"",""classSelect2"":""secondProbDeer"",""prob2"":""5"",""improbClassSelectDog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_8728_Frog.png,spec_conf,Frog,8728.0
